"ID";"Name";"NumberOfPersons";"global_id";"Year";"Month";
"664";"Артур";"23";"62366911";"2015";"июль";
"665";"Станислав";"21";"62366912";"2015";"июль";
"666";"Савва";"21";"62366913";"2015";"июль";
"667";"Адам";"19";"62366914";"2015";"июль";
"668";"Даниэль";"19";"62366915";"2015";"июль";
"669";"Умар";"18";"62366916";"2015";"июль";
"670";"Артем";"18";"62366917";"2015";"июль";
"671";"Мирослав";"17";"62366918";"2015";"июль";
"672";"Святослав";"17";"62366919";"2015";"июль";
"673";"Али";"16";"62366921";"2015";"июль";
"674";"Лука";"15";"62366922";"2015";"июль";
"675";"Роберт";"15";"62366923";"2015";"июль";
"676";"Серафим";"15";"62366924";"2015";"июль";
"677";"Мухаммад";"15";"62366925";"2015";"июль";
"678";"Демид";"15";"62366926";"2015";"июль";
"679";"Гордей";"15";"62366927";"2015";"июль";
"680";"Рамзан";"14";"62366928";"2015";"июль";
"681";"Эмиль";"14";"62366929";"2015";"июль";
"682";"Борис";"13";"62366930";"2015";"июль";
"683";"Эмин";"10";"62366931";"2015";"июль";
"684";"Ян";"10";"62366932";"2015";"июль";
"685";"Демьян";"10";"62366933";"2015";"июль";
"686";"Родион";"10";"62366934";"2015";"июль";
"687";"Ибрагим";"10";"62366935";"2015";"июль";
"688";"Яков";"9";"62366936";"2015";"июль";
"689";"Алан";"9";"62366937";"2015";"июль";
"690";"Петр";"9";"62366938";"2015";"июль";
"691";"Марсель";"8";"62366939";"2015";"июль";
"692";"Тамерлан";"8";"62366940";"2015";"июль";
"693";"Мухаммед";"8";"62366941";"2015";"июль";
"694";"Камиль";"8";"62366942";"2015";"июль";
"695";"Данил";"8";"62366944";"2015";"июль";
"696";"Алихан";"7";"62366945";"2015";"июль";
"697";"Ростислав";"7";"62366946";"2015";"июль";
"698";"Самир";"7";"62366947";"2015";"июль";
"699";"Леон";"7";"62366948";"2015";"июль";
"700";"Анатолий";"7";"62366949";"2015";"июль";
"701";"Александр";"285";"62366950";"2015";"август";
"702";"Максим";"274";"62366951";"2015";"август";
"703";"Иван";"246";"62366952";"2015";"август";
"704";"Артём";"239";"62366953";"2015";"август";
"705";"Михаил";"231";"62366954";"2015";"август";
"706";"Дмитрий";"204";"62366955";"2015";"август";
"707";"Илья";"202";"62366956";"2015";"август";
"708";"Даниил";"192";"62366957";"2015";"август";
"709";"Андрей";"153";"62366958";"2015";"август";
"710";"Кирилл";"143";"62366959";"2015";"август";
"711";"Лев";"136";"62366960";"2015";"август";
"712";"Матвей";"135";"62366961";"2015";"август";
"713";"Алексей";"131";"62366962";"2015";"август";
"714";"Егор";"128";"62366963";"2015";"август";
"715";"Владимир";"118";"62366964";"2015";"август";
"716";"Марк";"113";"62366965";"2015";"август";
"717";"Фёдор";"111";"62366966";"2015";"август";
"718";"Ярослав";"111";"62366967";"2015";"август";
"719";"Роман";"103";"62366968";"2015";"август";
"720";"Никита";"94";"62366969";"2015";"август";
"721";"Сергей";"89";"62366970";"2015";"август";
"722";"Константин";"87";"62366971";"2015";"август";
"723";"Степан";"85";"62366972";"2015";"август";
"724";"Тимофей";"76";"62366973";"2015";"август";
"725";"Глеб";"72";"62366974";"2015";"август";
"726";"Владислав";"68";"62366975";"2015";"август";
"727";"Георгий";"67";"62366976";"2015";"август";
"728";"Павел";"65";"62366977";"2015";"август";
"729";"Тимур";"64";"62366978";"2015";"август";
"730";"Макар";"60";"62366979";"2015";"август";
"731";"Николай";"59";"62366980";"2015";"август";
"732";"Давид";"54";"62366981";"2015";"август";
"733";"Арсений";"51";"62366982";"2015";"август";
"734";"Денис";"51";"62366983";"2015";"август";
"735";"Платон";"50";"62366984";"2015";"август";
"736";"Артемий";"47";"62365937";"2015";"август";
"737";"Мирон";"47";"62365938";"2015";"август";
"738";"Семён";"46";"62365939";"2015";"август";
"739";"Григорий";"45";"62365940";"2015";"август";
"740";"Евгений";"43";"62365941";"2015";"август";
"741";"Леонид";"42";"62365942";"2015";"август";
"742";"Антон";"40";"62365943";"2015";"август";
"743";"Игорь";"36";"62365944";"2015";"август";
"744";"Пётр";"33";"62365945";"2015";"август";
"745";"Данила";"32";"62365946";"2015";"август";
"746";"Захар";"29";"62365947";"2015";"август";
"747";"Богдан";"28";"62365948";"2015";"август";
"748";"Даниэль";"27";"62365949";"2015";"август";
"749";"Руслан";"27";"62365950";"2015";"август";
"750";"Василий";"26";"62365951";"2015";"август";
"751";"Олег";"25";"62365952";"2015";"август";
"752";"Вадим";"24";"62365953";"2015";"август";
"753";"Виктор";"24";"62365954";"2015";"август";
"754";"Дамир";"24";"62365956";"2015";"август";
"755";"Тихон";"24";"62365957";"2015";"август";
"756";"Юрий";"23";"62365958";"2015";"август";
"757";"Демид";"22";"62365959";"2015";"август";
"758";"Герман";"21";"62365960";"2015";"август";
"759";"Амир";"20";"62365961";"2015";"август";
"760";"Савва";"20";"62365962";"2015";"август";
"761";"Савелий";"20";"62365963";"2015";"август";
"762";"Вячеслав";"19";"62365964";"2015";"август";
"763";"Елисей";"19";"62365965";"2015";"август";
"764";"Родион";"19";"62365966";"2015";"август";
"765";"Данил";"18";"62365967";"2015";"август";
"766";"Святослав";"18";"62365968";"2015";"август";
"767";"Роберт";"17";"62365969";"2015";"август";
"768";"Лука";"16";"62365970";"2015";"август";
"769";"Мухаммад";"16";"62365971";"2015";"август";
"770";"Станислав";"16";"62365972";"2015";"август";
"771";"Умар";"16";"62365973";"2015";"август";
"772";"Мирослав";"15";"62365974";"2015";"август";
"773";"Али";"14";"62365975";"2015";"август";
"774";"Артур";"14";"62365976";"2015";"август";
"775";"Всеволод";"14";"62365977";"2015";"август";
"776";"Серафим";"14";"62365978";"2015";"август";
"777";"Филипп";"14";"62365979";"2015";"август";
"778";"Артем";"13";"62365980";"2015";"август";
"779";"Адам";"13";"62365981";"2015";"август";
"780";"Анатолий";"12";"62365982";"2015";"август";
"781";"Борис";"12";"62365983";"2015";"август";
"782";"Демьян";"12";"62365984";"2015";"август";
